size\accuracy, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0
0.0, 0.36802568954641895, 0.38373759963300647, 0.41407190779287806, 0.36555995183210044, 0.39623831641722573, 0.413670508630082, 0.38287745856987215, 0.3832788577326682, 0.3707207982109066, 0.3683697459716727
0.1, 0.3270829749412237, 0.3278857732668158, 0.40627329548712654, 0.4052411262113653, 0.42382017317506737, 0.4815643098801537, 0.4977923046046218, 0.49985664315614425, 0.5530133608578474, 0.5513504214691209
0.2, 0.2814954985951029, 0.30678364585125295, 0.39033201445036986, 0.43150410000573425, 0.4866678135214175, 0.5435518091633694, 0.5453294340271805, 0.5672917025058777, 0.6118470095762372, 0.6496932163541488
0.3, 0.2628591088938586, 0.30334308159871554, 0.3858019381845289, 0.4756006651757555, 0.5358678823327025, 0.5526693044325937, 0.5752623430242559, 0.6356442456562876, 0.671884855783015, 0.6968862893514537
0.4, 0.2486954527209129, 0.2861976030735707, 0.37502150352657837, 0.4617810654280635, 0.5491713974425139, 0.5762945123000172, 0.6221113595963071, 0.6651184127530249, 0.6731463960089454, 0.7241240896840415
0.5, 0.23527725213601697, 0.2922185905155112, 0.37387464877573257, 0.47043981879694935, 0.5628763117151213, 0.594414817363381, 0.6377659269453524, 0.6589253970984574, 0.7078960949595734, 0.73134927461437
0.6, 0.17862262744423418, 0.26658638683410746, 0.4071334365502609, 0.5040426629967315, 0.5670623315557085, 0.6066861631974311, 0.6473995068524572, 0.6872527094443489, 0.7069212684213544, 0.7505590916910373
0.7, 0.20144503698606572, 0, 0.3989334250817134, 0.48047479786685016, 0.5590343482997878, 0.6206777911577499, 0.6601869373243878, 0.6908079591719709, 0.7189632433052354, 0.724238775159126
0.8, 0.16812890647399506, 0, 0.4130397385171168, 0.4768622054016859, 0.5690119846321463, 0.6036469981076896, 0.6774471013246173, 0.7050289580824589, 0.7211996100693847, 0.681747806640289
0.9, 0.17804920006881128, 0, 0.4189460404839727, 0.48924823671082057, 0.5602958885257182, 0.6213659040082573, 0.6768163312116521, 0.7139170824015139, 0.7249268880096336, 0.7583577039967888
